Sheet Row,ARN,Item Name,Selected Tally Parent,Unit,Classification,Reason,Tally MASTERID (if matched)
1748,ACH-RD-CH-0674,Vidas - AMH Kit,,kit,NOT_SELECTED,Tally Sync not selected for this row,
1749,ACH-RD-CH-0675,"126609 - Albumin, Bovine Serum, Fraction V, Fatty Acid-Free, Nuclease- and Protease-Free",,,NO_CHANGE,matches existing Tally item,10955
1750,ACH-RD-AB-0118,40588-V08B - SARS-CoV-2 (2019-nCoV) 30.00 Nucleocapsid-His recombinant Protein,,ug,NOT_SELECTED,Tally Sync not selected for this row,
1751,ACH-RD-CH-0676,"40832-V08B - Human respiratory syncytial virus 30.00 (RSV) (B, strain 18537) Fusion glycoprotein F0 / RSV-F Protein (His Tag)",,ug,NOT_SELECTED,Tally Sync not selected for this row,
1752,ACH-EN-ME-0168,Supply of 3D Printing Parts Tray Cartiridge 30 Nov 2023 (Includes Black Matte),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1753,ACH-EN-ME-0169,Supply of 3D Printing Parts Tray Guide 30 Nov 2024 (Includes Black Matte),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1754,ACH-MF-JG-0005,Insert cost (8 inserts per set),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1755,ACH-EN-SP-0032,Harware Design Review,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1756,ACH-RD-CH-0677,Synthesis of Chemiluminescent Luminol based Acrylamide,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1757,ACH-EN-SP-0033,Contractual Deployment of Resources - Manufacturing Manager,,No,NOT_SELECTED,Tally Sync not selected for this row,
1758,ACH-MF-RM-0004,304 S S Mesh 1 m x 1m - 150 microns,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1759,ACH-RD-CH-0678,Labolene Neutral,,Ltr,NOT_SELECTED,Tally Sync not selected for this row,
1760,ACH-MF-RM-0005,Mesh_221H (1)(1),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1761,ACH-RD-CM-0158,Beaker 500mL PP,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1762,ACH-RD-CM-0159,Beaker 250mL PP,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1763,ACH-RD-CH-0679,Sodium Hypochlorite Solutions,,Ltr,NOT_SELECTED,Tally Sync not selected for this row,
1764,ACH-MF-CT-0020,Rotary valve & Rubber Valve,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1765,ACH-EN-ME-0170,PC Block,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1766,ACH-MF-CT-0021,Cartridge Assembly Part 1 - Rotary valve & Rubber Valve,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1767,ACH-RD-CH-0680,Cartridge Assembly Part 2 - Mesh,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1768,ACH-GN-IT-0029,Device Monitoring Dashboard - Phase 1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1769,ACH-RD-CH-0681,Product Videos for Achira Thyroid Function Test Device,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1770,ACH-EN-ME-0171,SS Allen Bolt M2.5 x 6,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1771,ACH-RD-CM-0160,Plastic Containers - 1500mL,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1772,ACH-RD-CM-0161,Plastic Containers - 2500mL,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1773,ACH-RD-CH-0682,Tool Kit for Home Use Tools Kit Spanner Set Socket Set Wrench Set Tools Set Hand Tools Bike Tool Kit Set Socket Wrench Set Spanner Set All Size Tool Kit Goti Pana Set - Box End,,Sets,NOT_SELECTED,Tally Sync not selected for this row,
1774,ACH-RD-CH-0683,encoder_1 80_pos - Material: stainless steel 304 180CPR thickness:0.10mm Î¦43.5*Î¦25.0mm,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1775,ACH-RD-CH-0684,encoder_2 34.70 268.20 40_pos Material: stainless steel 304 240CPR thickness:0.15mm Î¦53.5*Î¦25.0mm,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1776,ACH-EN-ME-0172,mesh Material: stainless steel 304 thickness:0.10mm Î¦6.8*Î¦0.15mm,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1777,ACH-RD-CH-0685,Measuring Insrument - LABK1/MicropumpB10TYR,,Sets,NOT_SELECTED,Tally Sync not selected for this row,
1778,ACH-RD-CH-0686,Measuring Instrument - MicropumpB06TYR,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1779,ACH-EN-EL-0235,2151-RH100-12.000-12-1010-X-TR-NS2CT-ND - CRYSTAL 12.0MHZ 12PF SMD,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1780,ACH-RD-CH-0687,"469-1020-ND - MAGNET 0.079""D X 0.315""THICK CYL",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1781,ACH-RD-CH-0688,475-GWJTLPS1.EM-KKLN-XX51-1-150-C-R33CT-ND - LED DURIS E2835 WHITE 6500K 1411,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1782,ACH-EN-EL-0236,1510-SPMWH1228MD5WARMVLCT-ND - LED LM281B+ COOL WHT 5000K 1411,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1783,ACH-EN-EL-0237,2138-JB2835BWT-N-U57EA0000-N000P001CT-ND - LED J COOL WHITE 5700K 1411,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1784,ACH-RD-CH-0689,732-153283367A212CT-ND - WL-SUTW SMT ULTRAVIOLET TOPLED W,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1785,ACH-RD-CH-0690,"1080-ELUA2016OGB-P6070Q43040020-VA1MCT-ND - UV 2016 PACKAGE, 0.08W 365NM",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1786,ACH-RD-CH-0691,2725-K12MT-12A-PCT-ND - NON-ISOLATED POL MODULE DC DC CO,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1787,ACH-EN-EL-0238,296-22673-ND - DC DC CONVERTER 0.6-5.5V,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1788,ACH-EN-EL-0239,1080-1481-1-ND - LED COOL WHITE 5000K 2PLCC,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1789,ACH-RD-CH-0692,296-34806-1-ND - IC MOTOR DRIVER PAR 8WSON,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1790,ACH-RD-CH-0693,1670-VC1434B002U-ND - VIBRATION ERM MOTOR 9K RPM 3.0G,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1791,ACH-RD-CH-0694,1670-VZ7AL2B1692082-ND - VIBRATION ERM MTR 12K RPM 5.1G,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1792,ACH-RD-CH-0695,1670-VJQ24-35K270B-ND - VIBRATION ERM MTR 3400 RPM 8.4G,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1793,ACH-RD-CH-0696,1670-VZ7AL2B1692612-ND - VIBRATION ERM MTR 12K RPM 5.1G,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1794,ACH-EN-SP-0034,Proofing Charges,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1795,ACH-EN-EQ-0050,pH electrode - pH range â€“ 0 to 13pH,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1796,ACH-MF-RM-0006,Mesh_221H,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1797,ACH-RD-CH-0697,SRL - 56043 - -Hydroxypropyl-B-Cyclod6nr(HPBCD),,mg,NOT_SELECTED,Tally Sync not selected for this row,
1798,ACH-RD-CH-0698,Final Plate Lamination Job Work (3M 9793R) 74*40,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1799,ACH-RD-AB-0119,HM654 - Estradiol (E2) Antibody,,ug,NOT_SELECTED,Tally Sync not selected for this row,
1800,ACH-RD-AB-0120,HM1225 - Progesterone Antibody,,ug,NOT_SELECTED,Tally Sync not selected for this row,
1801,ACH-RD-AB-0121,LA330 - Progesterone-3-BSA Antigen,,ug,NOT_SELECTED,Tally Sync not selected for this row,
1802,ACH-RD-AB-0122,100756 - Anti-h AMH 11301 SPTN-5,,ug,NO_CHANGE,matches existing Tally item,10940
1803,ACH-RD-AB-0123,100758 - Anti-h AMH 11303 SPTN-5,,ug,NO_CHANGE,matches existing Tally item,10941
1804,ACH-RD-AB-0124,700011 - Anti-h E2 (Estradiol) 10450,,ug,NO_CHANGE,matches existing Tally item,11077
1805,ACH-EN-EQ-0051,12002 - Abet Technologies 4 x 4 Inch 200W lamp 350-450 nm,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1806,ACH-EN-EQ-0052,12002-ND0.5,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1807,ACH-EN-EQ-0053,12002-ND1.0,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1808,ACH-EN-EQ-0054,12002-ND2.0,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1809,ACH-RD-CH-0699,"Aluminium Silver foil Pouches ""9x12"" Inches Bags",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1810,ACH-RD-CH-0700,"Aluminium Silver foil Pouches ""4x6"" Inches Bags",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1811,ACH-RD-CH-0701,"Aluminium Silver foil Pouches ""5x7"" Inches Bags",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1812,ACH-EN-EQ-0055,9618S-10D - Glass body Micro ToupH Electrodes,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1813,ACH-RD-CH-0702,Sheep Blood Agar Plate,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1814,ACH-RD-CM-0162,Micro Pipette variable 20-200ul,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1815,ACH-RD-CM-0163,Micro Pipette variable 200ul-1000ul,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1816,ACH-RD-CM-0164,Micro pipette tips 200ul,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1817,ACH-RD-CM-0165,Micro pipette tips 1ml,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1818,ACH-EN-EQ-0056,Orbital Shaker 6 position RPM-0-200,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1819,ACH-RD-CM-0166,P1549 - Microcapillary tube Drummond Microcaps,,,NOT_SELECTED,Tally Sync not selected for this row,
1820,ACH-RD-CM-0167,P1924 - Microcapillary tube Drummond Microcaps,,,NOT_SELECTED,Tally Sync not selected for this row,
1821,ACH-RD-CH-0703,"30R Fiolax Amber Tubular Glass Vials - 20mm Collar - (Body Dia: 30.00mm, WT: 1.20mm, TH - 75.00mm)",,pcs,NO_CHANGE,matches existing Tally item,10998
1822,ACH-RD-CH-0704,03660 - Ethylenediaminetetraacetic acid dipotassium salt dihydrate,,ug,NO_CHANGE,matches existing Tally item,10904
1823,ACH-RD-CH-0705,2MM THICK EPOXY SCREEED + 2MM THICK EPOXY FFLOOR,,Sqft,NOT_SELECTED,Tally Sync not selected for this row,
1824,ACH-RD-CH-0706,COVING LAYERING & FINISHING WITH POLYURTHANE PAINT,,Rft,NOT_SELECTED,Tally Sync not selected for this row,
1825,ACH-MF-CT-0022,Top Plate,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1826,ACH-EN-ME-0173,3mm 2Flat Carbide End Mill,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1827,ACH-RD-AB-0125,FrPCAL0002- Recombinant Procalcitonin,,ug,NOT_SELECTED,Tally Sync not selected for this row,
1828,ACH-RD-CH-0707,TruCal PCT - 173109910082,,,NOT_SELECTED,Tally Sync not selected for this row,
1829,ACH-RD-CH-0708,TruLab PCT Level 2 - 599809910046,,,NOT_SELECTED,Tally Sync not selected for this row,
1830,ACH-RD-CH-0709,TruLab PCT Level1 - 599709910046,,,NOT_SELECTED,Tally Sync not selected for this row,
1831,ACH-RD-CH-0710,A8312 - m-Aminophenylboronic acidâ€“Agarose,,ul,NOT_SELECTED,Tally Sync not selected for this row,
1832,ACH-RD-CH-0711,"FLE2 - Fly's Eye Homogenizer, Uncoated: 350 - 1600 nm, WD = 95 mm",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1833,ACH-EN-ME-0174,SM2A6 - Adapter with External SM2 Threads and Internal SM1 Threads,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1834,ACH-EN-ME-0175,"LCP45/M - 60 mm Removable Segment Cage Plate, 0.50"" Thick, Metric",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1835,ACH-EN-ME-0176,"ER6 - Cage Assembly Rod, 6"" Long, Ã˜6 mm",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1836,ACH-RD-CH-0712,"2 inch Glue Roller Black Handle for Ink Paint Block Stamping, Printmaking Wallpaper Arts Crafts",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1837,ACH-RD-CH-0713,OPFBJW000 11 - Glass Slicing of Dia 25mm to Dia 11mm and Edge Blackening,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1838,ACH-RD-CH-0714,G7021 - D-(+)-Glucose,,g,UPDATE,unit differs: sheet='g' vs tally='GMS' (report only -- not auto-altered),11424
1839,ACH-RD-CH-0715,"Multiplexed PCR kit for screening RSV, Influenza A, Influenza B, and COVID-19 RUO Reagents",,Test,NOT_SELECTED,Tally Sync not selected for this row,
1840,ACH-GN-IT-0030,"Dp To Vga Cable, Displayport To Vga Adapter, Connects From Desktop Or Laptop To Monitor Or Projector (1.8 M), Black",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1841,ACH-RD-CH-0716,"Multipurpose 5 Shelves Shoe Rack With Zip Door Cover & Side Pockets, Multiuse Storage Rack For Footwear, Toys, Clothes With Dustproof Cover (5 Shelves, Brown, Plastic)",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1842,ACH-EN-ME-0177,"1/4 inch Drive Socket Set Combination Plier Metric Ratchet Wrench Set with 4-14mm CR-V Sockets,S2 Bits,Extension Bars,Mechanic Tool Kits for Household Auto Repair",,Sets,NOT_SELECTED,Tally Sync not selected for this row,
1843,ACH-EN-EQ-0057,25Ltrs R.O +Alkaline with S.S.Tank 50Ltrs,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1844,ACH-EN-EQ-0058,IZF10-B - SMC Ionizer,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1845,ACH-EN-EQ-0059,IZF21-B - SMC Ionizer,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1846,ACH-EN-EQ-0060,750mm Impact Resistant Road Traffic Safety Cones with Reflective Strips Collar,,pcs,NO_CHANGE,matches existing Tally item,11082
1847,ACH-RD-CH-0717,"5 meter, S Hook Type Plastic Safety Barrier Cone Chain for Construction with 6mm Thickness â€“ (Red & White)",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1848,ACH-EN-EQ-0061,Continuous Air Suction Band Sealer LF1080B,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1849,ACH-EN-ME-0178,Supply of 3D Printing Parts - SLA BOTTOM BOX_V1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1850,ACH-EN-ME-0179,Supply of 3D Printing Parts - SLA CASING _BACK_V1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1851,ACH-EN-ME-0180,Supply of 3D Printing Parts - SLA CASING _LH_V1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1852,ACH-EN-ME-0181,Supply of 3D Printing Parts - SLA CASING _RH_V1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1853,ACH-EN-ME-0182,Supply of 3D Printing Parts - SLA CASING_BOTTOM_V1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1854,ACH-EN-ME-0183,Supply of 3D Printing Parts - SLA DISPLAY BRACKET_V1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1855,ACH-EN-ME-0184,Supply of 3D Printing Parts - SLA FRONT CASING_V1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1856,ACH-EN-ME-0185,Supply of 3D Printing Parts - SLA TOP CASING_V1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1857,ACH-EN-ME-0186,Supply of 3D Printing Parts - SLA TOP DOME_V1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1858,ACH-EN-ME-0187,Supply of 3D Printing Parts - SLA TRAY BASE _V1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1859,ACH-EN-ME-0188,Supply of 3D Printing Parts - SLA TRAY HANDLE_V1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1860,ACH-EN-ME-0189,Supply of 3D Printing Parts - SLA TRAY_V1,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1861,ACH-EN-ME-0190,Supply of 3D Printing Parts - SLA CRADDLE,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1862,ACH-EN-ME-0191,Supply of 3D Printing Parts - SLA OUTER BODY,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1863,ACH-EN-ME-0192,Supply of 3D Printing Parts - SLA TRAY GUIDE - M3 * 5 INSERT,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1864,ACH-EN-ME-0193,Supply of 3D Printing Parts - SLA TRAY - M3* 5 INSERT,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1865,ACH-EN-EQ-0062,Infusion Syringe Pump,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1866,ACH-RD-CH-0718,20mm rubber,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1867,ACH-RD-CH-0719,"instrument packing box with inside fitments in EPE Foam, Top Printed Sticker, Top Plastic Handle, multiple Dies for box &amp; Foam",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1868,ACH-RD-CH-0720,"94IDA-42-001 - Sartobind IDA, 1 A4 sheet",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1869,ACH-RD-CM-0168,"Polypropylene Microcentrifuge Tube Rack, Double Panel 60-Well Centrifuge Test Tube Holder for Chemistry Laboratory",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1870,ACH-RD-CH-0721,Stainless Steel Bottle/Bar/Beer/Soda Opener,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1871,ACH-GN-HK-0021,"Professional Microfiber Dust Mop for Floor Cleaning with Extendable Aluminum Handle for Wood, Tile, Laminate, Vinyl 24 INCH (Blue) (with 1 reffil)",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1872,ACH-EN-EQ-0063,SJP Taiwan Make 15kHz 2600W Ultrasonic Welding Machine (KWB 2615 Model),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1873,ACH-EN-EQ-0064,"1.5 Ton 3 Star Inverter Split AC (Copper, Smart Ready, 5 in 1 Convertible, Turbo Cool, ID318YKU, 2023 Model, White)",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1874,ACH-RD-AB-0126,2T6 1H1cc Anti-Thyroxine,,ug,NO_CHANGE,matches existing Tally item,10993
1875,ACH-RD-FL-0046,Supply of 3D Printing Parts - SLA OUTER BODY- M3*5mm INSERTS - 4 NOS,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1876,ACH-EN-ME-0194,Supply of 3D Printing Parts - SLA TRAY GUIDE - M3*5mm INSERTS - 8 NOS,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1877,ACH-EN-ME-0195,Supply of 3D Printing Parts - SLA TRAY,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1878,ACH-EN-ME-0196,Supply of 3D Printing Parts - SLA Z LOCK BLOCK,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1879,ACH-RD-CH-0722,Anti-DenguE IGG,,Test,NOT_SELECTED,Tally Sync not selected for this row,
1880,ACH-RD-CH-0723,Anti-Dengue IGM,,Test,NOT_SELECTED,Tally Sync not selected for this row,
1881,ACH-RD-CH-0724,Anti-Dengue INS1 Ag,,Test,NOT_SELECTED,Tally Sync not selected for this row,
1882,ACH-RD-AB-0127,FAR-601-G - PCT Rapid Test Uncut Sheetï¼ˆcassette-Gï¼‰,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1883,ACH-EN-SP-0035,Network Solutions,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1884,ACH-EN-ME-0197,"Drill Bit Set, Metal Countersink Bit, 6 Piece In 1 Set Hexagonal Shank Chamfer For Wood Metal Working Chamfer And Deburring",,Sets,NOT_SELECTED,Tally Sync not selected for this row,
1885,ACH-EN-EQ-0065,Orbital Shaker 9 position RPM-0-200,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1886,ACH-MF-JG-0006,Base Plate Mould - M M Polymers,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1887,ACH-MF-JG-0007,Top Plate Mould - M M Polymers,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1888,ACH-GN-IT-0031,Acer ZPLU 15 Aspire 5 Laptop,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1889,ACH-RD-CH-0725,D (+)- Trehalose dihydrate,,mg,NOT_SELECTED,Tally Sync not selected for this row,
1890,ACH-MF-LB-0004,SMP-DS-2324-03547 Label,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1891,ACH-EN-EQ-0066,Dining Table PRW,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1892,ACH-EN-EQ-0067,Chairs - 4002 PRW,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1893,ACH-MF-PM-0013,0.5 CILICANT SGO DESICCANT Pouch (GDT3) 0203020.500CP1,,pcs,NO_CHANGE,matches existing Tally item,10896
1894,ACH-EN-EQ-0068,8975011754 - G4 FF 10BAR TM AIR COMPRESSOR,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1895,ACH-EN-EQ-0069,8102264978 - Filter PD12 (G 1/2),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1896,ACH-EN-EL-0240,6V Vibration motor mini micro DC Motor DC 20x15x25mm 7100 rpm 0.17A for Toys DIY Projects,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1897,ACH-EN-EQ-0070,"ULV Fogger Machine with Timer (SS-304), Capacity 5 Litre Approx.",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1898,ACH-RD-CH-0726,"Gel Vaccum Tube (Yellow, 13X75 Mm)",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1899,ACH-RD-CH-0727,Sterile Disposable Single-Use Safety Glucometer Lancet-,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1900,ACH-GN-HK-0022,"Spin Mop with Plastic Bucket Set, Blue",,Sets,NOT_SELECTED,Tally Sync not selected for this row,
1901,ACH-RD-CH-0728,Vacuum Blood Collection Tube EDTA K2-3ml Double Cap,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1902,ACH-EN-EQ-0071,Mini Magnetic Stirrer (Model No. HV-MS-10),,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1903,ACH-RD-CH-0729,Silicon wafer intrinsic 4 Inch for Scientific Uses,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1904,ACH-RD-CH-0730,"L10005 - LEYBONOL LVO 100,",,Ltr,NOT_SELECTED,Tally Sync not selected for this row,
1905,ACH-EN-EQ-0072,Hb 201 Analyzer,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1906,ACH-RD-CH-0731,Hb 201 Cuvettes,,,NO_CHANGE,matches existing Tally item,11450
1907,ACH-EN-EL-0241,SMT02401251574670 - Circuit Board Assembly Module,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1908,ACH-EN-EL-0242,SMT02401251574674 - Circuit Board Assembly Module,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1909,ACH-EN-SP-0036,Software Service & Support,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1910,ACH-RD-CH-0732,LR2X-500-02 - Lyophilization Reagent,,ul,NOT_SELECTED,Tally Sync not selected for this row,
1911,ACH-RD-CH-0733,786-2013 - Recombinant Protien AG,,ug,UPDATE,unit differs: sheet='ug' vs tally='UI' (report only -- not auto-altered),11084
1912,ACH-EN-EQ-0073,"1 Ton 3 Star Convertible 5 in 1 Cooling Inverter Split AC (Copper, Multi Sensors, Dust Filters, Smart Ready, Blue Fins, Self Diagnosis, 2023Model, IC312YNU,White)",,pcs,NOT_SELECTED,Tally Sync not selected for this row,
1913,ACH-EN-SP-0037,Annual Maintenance Contract - Laser Machine,,pcs,NOT_SELECTED,Tally Sync not selected for this row,
