Status,Master Item Name,Tally Item Name,Master Row,Tally MASTERID,Tally GUID,Tally Parent,Tally Unit,Match Type,Difference
MISSING_FROM_TALLY,"115-005-020 - AffiniPureÂ® Goat Anti-Mouse IgM, Î¼ chain specific",,3324,,,,,,
MISSING_FROM_TALLY,TS530010 - Screw Cap Tubes 05.5mL Self Standing with Knurls Sterile,,3325,,,,,,
MISSING_FROM_TALLY,TS530000 - Cap with Epdom O Rings Sterile,,3326,,,,,,
MISSING_FROM_TALLY,T532010 - Screw Cap Tubes with Looped Cap Unassembled Non Sterile Self Standing Knurl 0.5 mL,,3327,,,,,,
MISSING_FROM_TALLY,TS532010 - Screw Cap with 0.5 mL Self Standing with Knurl,,3328,,,,,,
MISSING_FROM_TALLY,ab102890 - HRP Conjugation Kit - Lightning-LinkÂ®,,3329,,,,,,
MATCH_EXACT,AR0061C - Dengue IgG/IgM Rapid Test,AR0061C - Dengue IgG/IgM Rapid Test,3330,11156,78389433-1b86-42de-bf30-a357884c54ea-00002b94,R&D Inventory,Pcs,EXACT,
MISSING_FROM_TALLY,P10001 - Last Drop Low Retention Pipet Tips - Natural - 0.2 - 10 Î¼l,,3331,,,,,,
MISSING_FROM_TALLY,P10002 - Last Drop Low Retention Pipette Tips - Extended Natural 0.2 - 10 ul,,3332,,,,,,
MISSING_FROM_TALLY,200cm Self Adhesive Black Board Sticker,,3333,,,,,,
MISSING_FROM_TALLY,"23Ga 1"" Blunt Tip Industrial Dispensing Needles with Luer Lock Needle for Filling Liquid, Glue and Oil Inks, Orange, 52 Count",,3334,,,,,,
MISSING_FROM_TALLY,Peel Open Pouch - 275x135,,3335,,,,,,
MATCH_NORMALIZED,5 GM CILICANT SILICA GEL WHITE (SGW) DESICCANT Pouch 020106500CP1,5 GM  CILICANT SILICA GEL WHITE (SGW) DESICCANT Pouch 020106500CP1,3336,11064,78389433-1b86-42de-bf30-a357884c54ea-00002b38,R&D Inventory,Pcs,NORMALIZED,whitespace/case normalization
MISSING_FROM_TALLY,OPA2380AIDGKR - IC TRANSIMPEDANCE 2 CIRC 8VSSOP,,3337,,,,,,
MISSING_FROM_TALLY,OPA2353EA/2K5 - IC CMOS 2 CIRCUIT 8VSSOP,,3338,,,,,,
MISSING_FROM_TALLY,NUCLEO-H753ZI - NUCLEO-144 STM32H753ZI EVAL BRD,,3339,,,,,,
MISSING_FROM_TALLY,AP3031KTR-G1 - IC LED DRVR RGLTR PWM TSOT23-6,,3340,,,,,,
MISSING_FROM_TALLY,LM8G515S10DT - Green Laser Module,,3341,,,,,,
MISSING_FROM_TALLY,HBR-5 - Heterophilic Blocking Reagent,,3342,,,,,,
MISSING_FROM_TALLY,HBR-9 - Heterophilic Blocking Reagent,,3343,,,,,,
MISSING_FROM_TALLY,Dome 4 cavity vertical injection mold_LE,,3344,,,,,,
MISSING_FROM_TALLY,Chairs_MFG Setion,,3345,,,,,,
MISSING_FROM_TALLY,2 HP Reciprocating Air Compressor,,3346,,,,,,
MISSING_FROM_TALLY,1121328 - Leadfree so/msop/tssop/soic/sop8 to dip8 Wide-Body Narrow-Body Adapter Board PCB 8p,,3347,,,,,,
MISSING_FROM_TALLY,1555059 - Pro-Range 600PCS 10pf-10uf 50V Multilayer Ceramic Capacitor Kit,,3348,,,,,,
MISSING_FROM_TALLY,781382 - Metal Film Resistor Assorted kit â€“ 30 Kinds,,3349,,,,,,
MISSING_FROM_TALLY,582344 - 10M Ohm 0.25W Metal Film Resistor,,3350,,,,,,
MISSING_FROM_TALLY,ELK11789 - Human MxA(Myxovirus resistant A) ELISA Kit (ELK11789),,3351,,,,,,
MISSING_FROM_TALLY,DTF white ink,,3352,,,,,,
MISSING_FROM_TALLY,5ml Clear Tubular Vials,,3353,,,,,,
MISSING_FROM_TALLY,5ml Amber Tubular Vials,,3354,,,,,,
MATCH_EXACT,801728120 - GENLISA Human Myxovirus Resistance 1 (MX1) ELISA,801728120 - GENLISA Human Myxovirus Resistance 1 (MX1) ELISA,3355,11087,78389433-1b86-42de-bf30-a357884c54ea-00002b4f,R&D Inventory,Pcs,EXACT,
MISSING_FROM_TALLY,Clot Tubes 4mL,,3356,,,,,,
MISSING_FROM_TALLY,Sodium Citrate Tubes 3.2%,,3357,,,,,,
MISSING_FROM_TALLY,Sdoium Fluoride 2mL tubes,,3358,,,,,,
MISSING_FROM_TALLY,Sodium Citrate Tubes 3.8%,,3359,,,,,,
MISSING_FROM_TALLY,Gel Tubes 3.5mL,,3360,,,,,,
MISSING_FROM_TALLY,Lithium Heparin - 3mL,,3361,,,,,,
MISSING_FROM_TALLY,Sodium Fluoride 2mL,,3362,,,,,,
MISSING_FROM_TALLY,"238813 - (Â±)-6-Hydroxy-2,5,7,8-tetramethylchromane-2-carboxylic acid",,3363,,,,,,
MATCH_EXACT,81280 - Poly(ethylene glycol),81280 - Poly(ethylene glycol),3364,11092,78389433-1b86-42de-bf30-a357884c54ea-00002b54,R&D Inventory,GMS,EXACT,
MATCH_EXACT,"32048 - Multi well Culture Plate,PS, 48 wells, 85.4x127.6mm, Sterile to","32048 - Multi well Culture Plate,PS, 48 wells, 85.4x127.6mm, Sterile to",3365,11002,78389433-1b86-42de-bf30-a357884c54ea-00002afa,R&D Inventory,Pcs,EXACT,
MISSING_FROM_TALLY,T581410 - Sterile Square Media Bottles 30mL PETG with HDPE Closure Size 20-415 Quantity per Tray 24/96,,3366,,,,,,
MATCH_EXACT,BS-360 - Micro Cover Glass Round Special No. 16mm Pkt of 10Gms,BS-360 - Micro Cover Glass Round Special No. 16mm Pkt of 10Gms,3367,11205,78389433-1b86-42de-bf30-a357884c54ea-00002bc5,R&D Inventory,Pack,EXACT,
MISSING_FROM_TALLY,RM1239 - Horse serum,,3368,,,,,,
MISSING_FROM_TALLY,Human AGP1(Alpha-1-Acid Glycoprotein 1) ELISA Kit (E-EL-H0001),,3369,,,,,,
MISSING_FROM_TALLY,ULS Lens 2â€_x009d_,,3370,,,,,,
MISSING_FROM_TALLY,Mirror Ass# 2,,3371,,,,,,
MISSING_FROM_TALLY,Mirror Ass# 3,,3372,,,,,,
MISSING_FROM_TALLY,Beam Window,,3373,,,,,,
MISSING_FROM_TALLY,Honey Comb 16x12,,3374,,,,,,
MISSING_FROM_TALLY,Retainer (Carbon PP),,3375,,,,,,
MATCH_EXACT,Cartridge (Carbon PP),Cartridge (Carbon PP),3376,11218,78389433-1b86-42de-bf30-a357884c54ea-00002bd2,R&D Inventory,Pcs,EXACT,
MATCH_EXACT,3M9041-ND -,3M9041-ND -,3377,11025,78389433-1b86-42de-bf30-a357884c54ea-00002b11,R&D Inventory,GMS,EXACT,
MISSING_FROM_TALLY,Plastic Injection Mould - Hand Mould As Prototype,,3378,,,,,,
MISSING_FROM_TALLY,"Eppendorf TM1000-8 Dispensing Tool â€“ 8-Channel, 50â€“1000 Î¼L",,3379,,,,,,
MISSING_FROM_TALLY,Ducting For Kitchen Exhaust (10500 CFM) - 1.25M x 70M x 13MM Insulation,,3380,,,,,,
MISSING_FROM_TALLY,Dome Assembly,,3381,,,,,,
MISSING_FROM_TALLY,Dome vertical injection mold (Design &mfg) Modification,,3382,,,,,,
MISSING_FROM_TALLY,Circular 16mm 10 gms Coverslip,,3383,,,,,,
MATCH_EXACT,365974 - Microtainer EDTA,365974 - Microtainer EDTA,3384,11009,78389433-1b86-42de-bf30-a357884c54ea-00002b01,R&D Inventory,Pcs,EXACT,
MISSING_FROM_TALLY,PHR1533- Cholesterol,,3385,,,,,,
MISSING_FROM_TALLY,SS Tray Tool Cost,,3386,,,,,,
MISSING_FROM_TALLY,SS Tray,,3387,,,,,,
MISSING_FROM_TALLY,LANO-M128024-16M,,3388,,,,,,
MISSING_FROM_TALLY,"ano Facial Mist Spray Portable Mini Face Mist Handy Sprayer Automatic Eyelash Extensions Cool Facial Steamer, White",,3389,,,,,,
MISSING_FROM_TALLY,"15 Watt LED Regular Size Round Surface Down Light | Celing Fixture Lamp (White, Pack of 1)",,3390,,,,,,
MISSING_FROM_TALLY,"3M Cable Tie Mount 25x25mm, Self Adhesive Gray Nylon Base, Heavy Duty Cable Management Mount with Strong 3M Adhesive, Pack of 100Pcs",,3391,,,,,,
MISSING_FROM_TALLY,"P10406-Centrifuge Tube Conical Bottom, PP AMBER, 15 ml, Sterile Amber,",,3392,,,,,,
MISSING_FROM_TALLY,Base Plate Fixture-Dome Pressing,,3393,,,,,,
MISSING_FROM_TALLY,Base Plate Fixture-Flat,,3394,,,,,,
MISSING_FROM_TALLY,Bearing adapter,,3395,,,,,,
MISSING_FROM_TALLY,Pressing Tool_Dome,,3396,,,,,,
MISSING_FROM_TALLY,Pressing Tool_Lamination,,3397,,,,,,
MISSING_FROM_TALLY,FIAI-OH-G-001 - Filter retainer,,3398,,,,,,
MISSING_FROM_TALLY,LBH_2(30ml),,3399,,,,,,
MISSING_FROM_TALLY,Auto Disable Safety Lancets 21G (100 N),,3400,,,,,,
MATCH_EXACT,C3023 - CHAPS hydrate,C3023 - CHAPS hydrate,3401,10822,78389433-1b86-42de-bf30-a357884c54ea-00002a46,R&D Inventory,MG,EXACT,
MISSING_FROM_TALLY,Air Cooler with Honeycomb cooling pads,,3402,,,,,,
MATCH_EXACT,PRHRMB005 Goat antirabbit IgG,PRHRMB005 Goat antirabbit IgG,3403,10883,78389433-1b86-42de-bf30-a357884c54ea-00002a83,2-8 Refrigerated Items,UG,EXACT,
MATCH_EXACT,"BFR10D6012X300X - Blood Separation Membrane Type: FR-1(0.6), Size: 12x300mm","BFR10D6012X300X - Blood Separation Membrane Type: FR-1(0.6), Size: 12x300mm",3404,10881,78389433-1b86-42de-bf30-a357884c54ea-00002a81,R&D Inventory,Pcs,EXACT,
MISSING_FROM_TALLY,YGM Acoustic FoamsÂ® Pyramid Acoustic Panels 12â€³Ã—12â€³Ã—2â€³ Thick | Echo & Sound Absorption | Acoustical Sound Proof Foam for Room & Studio | Charcoal Black,,3405,,,,,,
MISSING_FROM_TALLY,"Axial Fan 6"" | 22W | 7 Blades | 150 mm Sweep | 7.3 dB Low Noise | Window Mount | Wall Switch Control | White Plastic Body",,3406,,,,,,
MISSING_FROM_TALLY,"MAA-KU Exhaust Fan, 4 inch, volt 110VAC or 220VAC (Black)",,3407,,,,,,
MISSING_FROM_TALLY,Titan Shield 10A Double Pole MCB| Overload & Surge Protection| 10-Year Warranty| Durable Polycarbonate Housing| C-Curve Tripping| 10A Breaking Capacity,,3408,,,,,,
MATCH_EXACT,LB003 - 60ul,LB003 - 60ul,3409,10842,78389433-1b86-42de-bf30-a357884c54ea-00002a5a,MFG & Common Inventory,Nos,EXACT,
MISSING_FROM_TALLY,LB002 - 50ul,,3410,,,,,,
MISSING_FROM_TALLY,DG039 - LY-1,,3411,,,,,,
MISSING_FROM_TALLY,K157 - XH,,3412,,,,,,
MISSING_FROM_TALLY,K019 - JH3.8,,3413,,,,,,
MISSING_FROM_TALLY,New Temperature Controller Installation & Service Charges.,,3414,,,,,,
MISSING_FROM_TALLY,"Main PCB Repairing Charges (PCB Level), Installation Charges.",,3415,,,,,,
MISSING_FROM_TALLY,Deep Cleaning for inner chamber & parts using suitable solutions.,,3416,,,,,,
MISSING_FROM_TALLY,N4074-Universal Corrugated Box- 5 Ply,,3418,,,,,,
MISSING_FROM_TALLY,N4074-Universal Corrugated Box- 5 Ply- Custom Board- 60x40x30 cm-OD Plain Brown- PCID-12280,,3419,,,,,,
MISSING_FROM_TALLY,"D(+)-TREHALOSE DIHYDRATE, FOR MICRO",,3420,,,,,,
MISSING_FROM_TALLY,Cap with EPDOM O Ring Sterile,,3421,,,,,,
MISSING_FROM_TALLY,STICKER-ACHIRA-RPT-COLETN-BFR-BOX STKR-PAPER,,3422,,,,,,
MISSING_FROM_TALLY,STICKER-ACHIRA-RPT-ASSY-POUCH STKR-PAPER,,3423,,,,,,
MISSING_FROM_TALLY,STICKER-ACHIRA-RPT-ASSY BFR BTL-TP STKR,,3424,,,,,,
MISSING_FROM_TALLY,Micro Cover Glass Square No:1 22x22mm (pkt of 10 GMS),,3426,,,,,,
MISSING_FROM_MASTER,,"0030014430 - epTIPS Motion pipette tips Reload, with filter, PCR clean, 50 ?L, volume range 1-50 ?L, 24x96 tips",,7490,78389433-1b86-42de-bf30-a357884c54ea-00001d42,MFG & Common Inventory,Nos,,
MISSING_FROM_MASTER,,"0030014472 - epTIPS Motion pipette tips Reload, with filter, PCR clean, 300 ?L,# volume range 20-300 ?L, 24x96 tips",,7491,78389433-1b86-42de-bf30-a357884c54ea-00001d43,MFG & Common Inventory,Nos,,
MISSING_FROM_MASTER,,0030089650 Tips 2.5mL,,10285,78389433-1b86-42de-bf30-a357884c54ea-0000282d,R&D Inventory,Pack,,
MISSING_FROM_MASTER,,"0030108116 - Protien Lobind Tubes snap cap, Protein LoBind�, 1.5 mL, PCR clean, colorless",,10897,78389433-1b86-42de-bf30-a357884c54ea-00002a91,MFG & Common Inventory,Nos,,
MISSING_FROM_MASTER,,0.2mmx30mmx10000mm Film Sheet,,10131,78389433-1b86-42de-bf30-a357884c54ea-00002793,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,030108302 - Eppendorf Tips PCR 5.0mL Pack of 50,,10203,78389433-1b86-42de-bf30-a357884c54ea-000027db,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,030108442 - Eppendorf 1.5mL  Tips 500 Per Box,,10202,78389433-1b86-42de-bf30-a357884c54ea-000027da,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,03449-1G,,9158,78389433-1b86-42de-bf30-a357884c54ea-000023c6,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1000UL Pipet Tip Art Barrier 8X100 Raked Sterile,,8765,78389433-1b86-42de-bf30-a357884c54ea-0000223d,Primary,Nos,,
MISSING_FROM_MASTER,,100360 - Anti-H PRL 5602 SP-5,,9479,78389433-1b86-42de-bf30-a357884c54ea-00002507,R&D Inventory,MG,,
MISSING_FROM_MASTER,,100uM CF17 F (GenePath),,8812,78389433-1b86-42de-bf30-a357884c54ea-0000226c,Primary,Nos,,
MISSING_FROM_MASTER,,100uM CF17 R (GenePath),,8813,78389433-1b86-42de-bf30-a357884c54ea-0000226d,Primary,Nos,,
MISSING_FROM_MASTER,,100uM JAK2-V617F-TM1-R (GenePath),,8816,78389433-1b86-42de-bf30-a357884c54ea-00002270,Primary,Nos,,
MISSING_FROM_MASTER,,100uM JAK2-V617F-TM2-F- (GenePath),,8815,78389433-1b86-42de-bf30-a357884c54ea-0000226f,Primary,Nos,,
MISSING_FROM_MASTER,,100uM JAK2-V617F-TM2-R(GenePath),,8814,78389433-1b86-42de-bf30-a357884c54ea-0000226e,Primary,Nos,,
MISSING_FROM_MASTER,,100uM JAK2-V617-TM1-F (GenePath),,8817,78389433-1b86-42de-bf30-a357884c54ea-00002271,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SC2S-417-TM-F (GenePath),,8834,78389433-1b86-42de-bf30-a357884c54ea-00002282,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SC2S-417-TM-R (GenePath),,8835,78389433-1b86-42de-bf30-a357884c54ea-00002283,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SC2S-484-TM-F (GenePath),,8832,78389433-1b86-42de-bf30-a357884c54ea-00002280,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SC2S-501-TM-F E484wobble (GenePath),,8833,78389433-1b86-42de-bf30-a357884c54ea-00002281,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SC2S-501-TM-F (GenePath),,8819,78389433-1b86-42de-bf30-a357884c54ea-00002273,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SC2S-501-TM-R (GenePath),,8818,78389433-1b86-42de-bf30-a357884c54ea-00002272,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN1/2 New R (GenePath),,8822,78389433-1b86-42de-bf30-a357884c54ea-00002276,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN1 Blocker (GenePath),,8811,78389433-1b86-42de-bf30-a357884c54ea-0000226b,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN1 F (GenePath),,8806,78389433-1b86-42de-bf30-a357884c54ea-00002266,Primary,Nos,,
MISSING_FROM_MASTER,,100uM-SMN1 New F (GenePath),,8824,78389433-1b86-42de-bf30-a357884c54ea-00002278,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN1 New LNA Pr FAM (GenePath),,8825,78389433-1b86-42de-bf30-a357884c54ea-00002279,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN1 New PT F (GenePath),,8830,78389433-1b86-42de-bf30-a357884c54ea-0000227e,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN1 PT F (GenePath),,8807,78389433-1b86-42de-bf30-a357884c54ea-00002267,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN1snp2.0-F (GenePath),,8821,78389433-1b86-42de-bf30-a357884c54ea-00002275,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN1snp2.0-R (GenePath),,8820,78389433-1b86-42de-bf30-a357884c54ea-00002274,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN2 Dark Probe (GenePath),,8829,78389433-1b86-42de-bf30-a357884c54ea-0000227d,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN2 F (GenePath),,8808,78389433-1b86-42de-bf30-a357884c54ea-00002268,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN2 New F (GenePath),,8823,78389433-1b86-42de-bf30-a357884c54ea-00002277,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN2 New LNA Pr FAM (GenePath),,8826,78389433-1b86-42de-bf30-a357884c54ea-0000227a,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN2 New PT F (GenePath),,8831,78389433-1b86-42de-bf30-a357884c54ea-0000227f,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN2 PT F (GenePath),,8809,78389433-1b86-42de-bf30-a357884c54ea-00002269,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN R (GenePath),,8810,78389433-1b86-42de-bf30-a357884c54ea-0000226a,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN Snp2.0 MUT LNA Pr FAM (GenePath),,8828,78389433-1b86-42de-bf30-a357884c54ea-0000227c,Primary,Nos,,
MISSING_FROM_MASTER,,100uM SMN Snp2.0 WT LAN Pr HEX (GenePath),,8827,78389433-1b86-42de-bf30-a357884c54ea-0000227b,Primary,Nos,,
MISSING_FROM_MASTER,,10-2694 Malaria PLDH Antibody,,9647,78389433-1b86-42de-bf30-a357884c54ea-000025af,R&D Inventory,MG,,
MISSING_FROM_MASTER,,10-2697 Malaria Pan PLDH Antibody,,9646,78389433-1b86-42de-bf30-a357884c54ea-000025ae,R&D Inventory,MG,,
MISSING_FROM_MASTER,,1031034 Universal PCB,,9484,78389433-1b86-42de-bf30-a357884c54ea-0000250c,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,"1067-3m15764""X10YD-ND Medical Tape DOUB",,9005,78389433-1b86-42de-bf30-a357884c54ea-0000232d,Primary,Nos,,
MISSING_FROM_MASTER,,1076511000 - Sucrose,,10973,78389433-1b86-42de-bf30-a357884c54ea-00002add,R&D Inventory,GMS,,
MISSING_FROM_MASTER,,"109-005-011 - AffiniPure Goat Anti-Human Serum IgA, ? chain specific",,10948,78389433-1b86-42de-bf30-a357884c54ea-00002ac4,R&D Inventory,UG,,
MISSING_FROM_MASTER,,"109-005-043 - AffiniPure Goat Anti-Human IgM, Fc5? fragment specific",,10949,78389433-1b86-42de-bf30-a357884c54ea-00002ac5,R&D Inventory,UG,,
MISSING_FROM_MASTER,,"109-005-129 -AffiniPure Goat Anti-Human IgM, Fc5? fragment specific",,10950,78389433-1b86-42de-bf30-a357884c54ea-00002ac6,R&D Inventory,UG,,
MISSING_FROM_MASTER,,"109-006-011  - AffiniPure� F(ab')? Fragment Goat Anti-Human Serum IgA, ? chain specific",,10951,78389433-1b86-42de-bf30-a357884c54ea-00002ac7,R&D Inventory,UG,,
MISSING_FROM_MASTER,,10 inch 250 mm Curved Jaw Locking Pliers,,10154,78389433-1b86-42de-bf30-a357884c54ea-000027aa,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,10watt 100Kohms 1% / Thick Film Resistors - SMD,,8914,78389433-1b86-42de-bf30-a357884c54ea-000022d2,Primary,Nos,,
MISSING_FROM_MASTER,,10watt 13.3Kohms / Thick Film Resistors - SMD,,8916,78389433-1b86-42de-bf30-a357884c54ea-000022d4,Primary,Nos,,
MISSING_FROM_MASTER,,10W / Thick Film Resistors - SMD,,8900,78389433-1b86-42de-bf30-a357884c54ea-000022c4,Primary,Nos,,
MISSING_FROM_MASTER,,"115-005-020 - AffiniPure� Goat Anti-Mouse IgM, ? chain specific",,10953,78389433-1b86-42de-bf30-a357884c54ea-00002ac9,R&D Inventory,UG,,
MISSING_FROM_MASTER,,1214-1423-1-ND,,8677,78389433-1b86-42de-bf30-a357884c54ea-000021e5,Refrigerated Inventory,Pcs,,
MISSING_FROM_MASTER,,1219053 - Waveshare 5inch Capacitive Touch Display,,9770,78389433-1b86-42de-bf30-a357884c54ea-0000262a,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1286-1099-Nd,,9029,78389433-1b86-42de-bf30-a357884c54ea-00002345,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1290246 Soldron Micro Bit Super Deluxe,,9749,78389433-1b86-42de-bf30-a357884c54ea-00002615,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1/2 inch Drive Click Torque Wrench,,9580,78389433-1b86-42de-bf30-a357884c54ea-0000256c,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1308093 - PCB,,9485,78389433-1b86-42de-bf30-a357884c54ea-0000250d,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1358103,,9674,78389433-1b86-42de-bf30-a357884c54ea-000025ca,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1358104,,9673,78389433-1b86-42de-bf30-a357884c54ea-000025c9,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1358108,,9675,78389433-1b86-42de-bf30-a357884c54ea-000025cb,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1358118 SMD Type Vibration Motor,,9688,78389433-1b86-42de-bf30-a357884c54ea-000025d8,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,13-CFR-25JR-52-ORCT-ND,,10274,78389433-1b86-42de-bf30-a357884c54ea-00002822,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1416-1982-1-ND,,8676,78389433-1b86-42de-bf30-a357884c54ea-000021e4,Refrigerated Inventory,Pcs,,
MISSING_FROM_MASTER,,1441079 - Raspberry Pi,,9696,78389433-1b86-42de-bf30-a357884c54ea-000025e0,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1496174 - 10mm LDR Sensor Photoresistor Photo Cell,,10251,78389433-1b86-42de-bf30-a357884c54ea-0000280b,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1528-1407-Nd,,9028,78389433-1b86-42de-bf30-a357884c54ea-00002344,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1597-102110417-ND - Speed Technology Co. Part,,9003,78389433-1b86-42de-bf30-a357884c54ea-0000232b,Primary,Nos,,
MISSING_FROM_MASTER,,160-2206-1-ND,,8678,78389433-1b86-42de-bf30-a357884c54ea-000021e6,Refrigerated Inventory,Pcs,,
MISSING_FROM_MASTER,,16661-10 : Fluoresbrite R Carboxylate,,9431,78389433-1b86-42de-bf30-a357884c54ea-000024d7,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1907611 -,,9100,78389433-1b86-42de-bf30-a357884c54ea-0000238c,ACIX 100 Reader Group,Nos,,
MISSING_FROM_MASTER,,19773-10 :Fluoresbrite @ BB Carboxylate,,9430,78389433-1b86-42de-bf30-a357884c54ea-000024d6,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1mL Glass Vial 30Pcs Bottle,,9552,78389433-1b86-42de-bf30-a357884c54ea-00002550,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1mm Black Plastic Acrylic Cut Plexiglass,,10137,78389433-1b86-42de-bf30-a357884c54ea-00002799,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1UN95ER100025NT,,9665,78389433-1b86-42de-bf30-a357884c54ea-000025c1,R&D Inventory,roll,,
MISSING_FROM_MASTER,,1x40 Berg Strip Male Connector,,9223,78389433-1b86-42de-bf30-a357884c54ea-00002407,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,1XTMB Solutionready Use for Elisa,,7474,78389433-1b86-42de-bf30-a357884c54ea-00001d32,Primary,Nos,,
MISSING_FROM_MASTER,,2008341,,9101,78389433-1b86-42de-bf30-a357884c54ea-0000238d,ACIX 100 Reader Group,Nos,,
MISSING_FROM_MASTER,,2019 - 20 Opening Stock,,7452,78389433-1b86-42de-bf30-a357884c54ea-00001d1c,Primary,Not Applicable,,
MISSING_FROM_MASTER,,2069,,7497,78389433-1b86-42de-bf30-a357884c54ea-00001d49,Covidx - Kits & Buffer Inventory,Pack,,
MISSING_FROM_MASTER,,2069PK,,7498,78389433-1b86-42de-bf30-a357884c54ea-00001d4a,Covidx - Kits & Buffer Inventory,Pack,,
MISSING_FROM_MASTER,,2079E,,7499,78389433-1b86-42de-bf30-a357884c54ea-00001d4b,Covidx - Kits & Buffer Inventory,Pack,,
MISSING_FROM_MASTER,,2079EPK,,7500,78389433-1b86-42de-bf30-a357884c54ea-00001d4c,Covidx - Kits & Buffer Inventory,Pack,,
MISSING_FROM_MASTER,,2112-CUN26ABCT-ND,,8675,78389433-1b86-42de-bf30-a357884c54ea-000021e3,Refrigerated Inventory,Pcs,,
MISSING_FROM_MASTER,,2149E - Filter Tips,,8665,78389433-1b86-42de-bf30-a357884c54ea-000021d9,Covidx - Kits & Buffer Inventory,Pack,,
MISSING_FROM_MASTER,,2149EPK,,7501,78389433-1b86-42de-bf30-a357884c54ea-00001d4d,Covidx - Kits & Buffer Inventory,Pack,,
MISSING_FROM_MASTER,,2149P,,7502,78389433-1b86-42de-bf30-a357884c54ea-00001d4e,Covidx - Kits & Buffer Inventory,Pack,,
MISSING_FROM_MASTER,,2149PPK,,7503,78389433-1b86-42de-bf30-a357884c54ea-00001d4f,Covidx - Kits & Buffer Inventory,Pack,,
MISSING_FROM_MASTER,,22860 Low-Fluorescence PVDF Transfer Membrane,,9826,78389433-1b86-42de-bf30-a357884c54ea-00002662,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,24V/12V to 5V 5A Power Module DC,,9221,78389433-1b86-42de-bf30-a357884c54ea-00002405,R&D Inventory,Nos,,
MISSING_FROM_MASTER,,254169-500MG,,7505,78389433-1b86-42de-bf30-a357884c54ea-00001d51,Non Refrigerated Inventory,Nos,,
MISSING_FROM_MASTER,,254169-500MG Gold (III) Chloride Hydrate 99.995% TRA,,7381,78389433-1b86-42de-bf30-a357884c54ea-00001cd5,Primary,EA,,
MISSING_FROM_MASTER,,2.54mm 2 pin shorting Jumper,,8775,78389433-1b86-42de-bf30-a357884c54ea-00002247,Primary,Nos,,
MISSING_FROM_MASTER,,26005,,7506,78389433-1b86-42de-bf30-a357884c54ea-00001d52,Moving Inventory,Pack,,
MISSING_FROM_MASTER,,260230-50,,7507,78389433-1b86-42de-bf30-a357884c54ea-00001d53,Moving Inventory,Pack,,
MISSING_FROM_MASTER,,260439,,7508,78389433-1b86-42de-bf30-a357884c54ea-00001d54,Moving Inventory,Pack,,
MISSING_FROM_MASTER,,296-2511-1-ND,,9040,78389433-1b86-42de-bf30-a357884c54ea-00002350,ACIX 100 Reader Group,Nos,,
